exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
9111;158.456;17.7857;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.71697;1.8494;1.96011;1.98009
9112;43.5266;13.5697;0.;0.357374;0.711483;1.01783;1.26851;1.47635;1.64642;1.77871;1.8732;1.92987;1.94986
9113;159.529;3.91071;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71833;1.82533;1.88245;1.90204
9114;115.536;12.3786;0.;0.357335;0.678554;0.962046;1.20769;1.41648;1.59893;1.73567;1.83032;1.887;1.90698
9115;131.547;13.3983;0.;0.357335;0.678554;0.962046;1.20772;1.41556;1.58904;1.73217;1.83706;1.89371;1.91368
9116;59.703;7.89504;0.0000000000000000138778;0.357332;0.678449;0.971943;1.20497;1.41187;1.58199;1.71428;1.80876;1.86544;1.88542
9117;10.0474;9.46329;-0.0000000000000000277556;0.359812;0.676715;0.960236;1.20589;1.41378;1.58386;1.71615;1.81063;1.86731;1.88729
9118;158.842;6.93855;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71844;1.82345;1.86962;1.88906
9119;85.3271;10.1562;0.;0.357335;0.678553;0.962033;1.21753;1.41822;1.5878;1.72008;1.81458;1.87127;1.89125
9120;92.1052;12.1284;0.;0.357335;0.678554;0.962019;1.21211;1.42857;1.60524;1.73752;1.83201;1.88869;1.90867
9121;13.7678;4.00675;0.;0.408193;0.735693;1.01907;1.26473;1.47262;1.6427;1.77498;1.86947;1.92615;1.94613
9122;134.795;8.65058;0.;0.357324;0.67859;0.96202;1.20771;1.41557;1.58684;1.72669;1.81067;1.86734;1.88732
9123;78.4328;10.0198;0.;0.357335;0.67859;0.962257;1.21879;1.41702;1.5871;1.71939;1.81389;1.87057;1.89055
9124;49.3877;7.36946;0.0000000000000000138778;0.357337;0.68095;0.96795;1.20531;1.41328;1.58335;1.71564;1.81013;1.8668;1.88679
9125;72.6713;2.50088;0.0000000000000000138778;0.357271;0.678393;0.970107;1.28558;1.5106;1.68048;1.81275;1.90725;1.96396;1.98388
9126;108.53;15.5694;0.;0.357323;0.678574;0.962021;1.20774;1.43392;1.64961;1.79679;1.89123;1.94791;1.9679
9127;189.785;11.8096;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81246;1.87072;1.90744
9128;10.301;2.88481;0.;0.450952;0.784949;1.06824;1.31389;1.52179;1.69186;1.82415;1.91863;1.97531;1.9953
9129;129.884;14.0316;0.;0.357335;0.678554;0.962046;1.20772;1.41557;1.59243;1.73892;1.84578;1.90241;1.92239
9130;13.3614;17.1995;0.;0.569043;0.97786;1.26154;1.5072;1.71509;1.88517;2.01745;2.11194;2.16862;2.1886
9131;92.2721;3.00134;0.;0.357271;0.678544;0.961909;1.21337;1.4669;1.64463;1.77684;1.87133;1.92803;1.94795
9132;156.538;2.41958;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.71932;1.83778;1.90336;1.92326
9133;156.798;14.6405;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71732;1.82491;1.89517;1.91534
9134;162.527;15.4569;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71781;1.82457;1.8986;1.92007
9135;70.8569;17.2636;0.;0.357323;0.678734;0.958619;1.39789;1.63125;1.80148;1.93376;2.02823;2.08495;2.10492
9136;152.832;14.4199;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58568;1.71816;1.82542;1.89541;1.91538
9137;177.374;12.3821;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.71795;1.81197;1.87735;1.89245
9138;98.6201;10.1966;0.;0.357335;0.678554;0.962046;1.20792;1.42692;1.58773;1.72007;1.81455;1.87124;1.89122
9139;22.6987;11.7313;-0.0000000000000000138778;0.377696;0.700684;0.986538;1.23217;1.44006;1.61014;1.74242;1.83691;1.89358;1.91357
9140;29.5112;16.5887;0.0000000000000000277556;0.385579;0.866969;1.17745;1.42316;1.63106;1.80113;1.93342;2.0279;2.08458;2.10457
9141;35.7286;7.3097;0.0000000000000000138778;0.356996;0.689429;0.960044;1.20546;1.41335;1.58343;1.71572;1.8102;1.86688;1.88686
9142;187.012;2.38636;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.8124;1.87398;1.9002
9143;157.505;10.9666;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71807;1.82274;1.87204;1.89213
9144;52.5439;6.71296;0.0000000000000000138778;0.357338;0.67915;0.97379;1.20921;1.41711;1.58719;1.71948;1.81396;1.87064;1.89063
9145;79.9993;2.97912;-0.0000000000000000138778;0.357271;0.678507;0.962481;1.24544;1.48215;1.65223;1.78452;1.87901;1.93571;1.95563
9146;53.5908;16.0197;0.;0.357351;0.680881;1.04846;1.3568;1.56473;1.73481;1.86709;1.96158;2.01825;2.03824
9147;151.715;12.335;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71982;1.81964;1.87912;1.89905
9148;121.518;16.5686;0.;0.357323;0.678574;0.962046;1.20771;1.41538;1.62942;1.81587;1.91089;1.96759;1.98756
9149;17.3205;11.0418;0.;0.372831;0.692705;0.976444;1.22209;1.42998;1.60006;1.73235;1.82683;1.88351;1.90349
9150;14.3717;16.1898;-0.0000000000000000416334;0.470215;0.880197;1.16375;1.4094;1.61729;1.78737;1.91966;2.01414;2.07082;2.0908
9151;132.528;15.125;0.;0.357335;0.678553;0.962021;1.20769;1.4156;1.58726;1.74485;1.86176;1.91842;1.93839
9152;88.7668;10.3608;0.;0.357335;0.678553;0.962009;1.2141;1.42007;1.589;1.72128;1.81578;1.87247;1.89245
9153;11.28;8.25724;-0.0000000000000000416334;0.361375;0.673666;0.957172;1.20283;1.41072;1.5808;1.71308;1.80757;1.86425;1.88423
9154;67.4515;12.288;0.;0.357329;0.678559;0.976721;1.22761;1.44218;1.61221;1.7445;1.83898;1.89566;1.91564
9155;168.128;10.1254;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81833;1.87173;1.88961
9156;16.2071;8.70057;0.0000000000000000555112;0.36601;0.674014;0.957285;1.20294;1.41084;1.58091;1.7132;1.80769;1.86436;1.88435
9157;34.0582;15.1653;0.0000000000000000555112;0.361894;0.745166;1.08487;1.33057;1.53846;1.70854;1.84082;1.93531;1.99198;2.01197
9158;34.2712;2.65778;0.;0.363365;0.764659;1.07401;1.31948;1.52736;1.69744;1.82973;1.92421;1.98089;2.00087
9159;40.9052;2.19914;0.;0.357823;0.749334;1.10709;1.35409;1.56192;1.73199;1.86428;1.95876;2.01544;2.03543
9160;180.02;5.91431;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81287;1.87961;1.8933
9161;120.434;3.90034;-0.0000000000000000138778;0.357271;0.678559;0.962026;1.20766;1.41578;1.60398;1.74405;1.83807;1.89478;1.9147
9162;143.082;9.99356;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.7285;1.81337;1.86973;1.88971
9163;78.1409;13.68;0.;0.357335;0.678589;0.962645;1.23479;1.46455;1.63536;1.76763;1.86213;1.91881;1.93879
9164;10.7353;11.0824;0.0000000000000000138778;0.368725;0.692695;0.97613;1.22178;1.42968;1.59975;1.73204;1.82652;1.8832;1.90319
9165;159.084;6.14417;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71842;1.82346;1.87148;1.89089
9166;15.7703;12.6044;0.;0.383296;0.722824;1.00658;1.25223;1.46012;1.6302;1.76248;1.85697;1.91365;1.93363
9167;151.673;2.04081;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58554;1.72408;1.85632;1.92068;1.94053
9168;23.8397;13.2962;0.0000000000000000138778;0.390931;0.733325;1.02246;1.26806;1.47595;1.64603;1.77832;1.8728;1.92948;1.94946
9169;173.512;3.04224;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71791;1.81446;1.88364;1.90344
9170;64.2602;8.51773;0.;0.357336;0.678559;0.969957;1.20638;1.41167;1.58179;1.71409;1.80857;1.86526;1.88524
9171;14.1049;10.3383;0.0000000000000000138778;0.366991;0.684075;0.967556;1.21321;1.4211;1.59118;1.72347;1.81795;1.87463;1.89461
9172;73.9457;11.3433;0.;0.357335;0.678566;0.964482;1.21929;1.42838;1.59851;1.73079;1.82529;1.88197;1.90195
9173;130.394;10.5482;0.;0.357335;0.678554;0.962046;1.20772;1.41559;1.58972;1.72304;1.81534;1.87202;1.892
9174;124.763;12.4564;0.;0.357335;0.678554;0.962046;1.20769;1.41555;1.59849;1.73157;1.82912;1.88576;1.90574
9175;44.3035;6.16489;0.;0.357272;0.686795;0.97235;1.21435;1.42228;1.59236;1.72465;1.81913;1.87581;1.8958
9176;107.94;16.5184;0.;0.357323;0.678574;0.962049;1.20779;1.43994;1.68976;1.83105;1.92554;1.98226;2.00223
9177;144.243;10.7044;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58564;1.72813;1.81505;1.87203;1.892
9178;24.2312;3.37764;0.;0.384874;0.755018;1.03906;1.28471;1.4926;1.66268;1.79496;1.88945;1.94613;1.96611
9179;51.4332;8.39787;0.0000000000000000138778;0.357331;0.680219;0.967082;1.20338;1.4113;1.58138;1.71366;1.80815;1.86483;1.88481
9180;60.764;11.9261;0.;0.357325;0.678768;0.98077;1.22854;1.43774;1.60779;1.74008;1.83456;1.89124;1.91122
9181;23.541;2.9027;0.;0.396033;0.779432;1.06446;1.31007;1.51796;1.68804;1.82033;1.91481;1.97149;1.99147
9182;26.5749;6.12358;0.0000000000000000555112;0.362535;0.691966;0.969846;1.21561;1.42349;1.59357;1.72586;1.82034;1.87702;1.897
9183;69.1497;5.63862;0.;0.357325;0.678588;0.965807;1.22465;1.4266;1.59677;1.72907;1.82355;1.88023;1.90022
9184;32.6803;5.69039;0.;0.357787;0.699556;0.975292;1.22096;1.42885;1.59893;1.73122;1.8257;1.88238;1.90236
9185;88.0052;13.7635;0.;0.357335;0.678553;0.962023;1.22505;1.4511;1.6331;1.76534;1.85982;1.9165;1.93649
9186;99.2305;6.91762;0.;0.357324;0.678594;0.962021;1.20778;1.42677;1.58652;1.71799;1.81251;1.8692;1.88918
9187;117.921;2.73884;0.;0.357271;0.678559;0.962026;1.20763;1.41668;1.6207;1.77059;1.86502;1.92172;1.94164
9188;133.127;10.7412;0.;0.357335;0.678553;0.962021;1.20769;1.41558;1.58753;1.72546;1.81606;1.87275;1.89274
9189;177.272;14.5793;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81155;1.87552;1.90077
9190;136.005;9.31354;0.;0.357324;0.67859;0.96202;1.20771;1.41558;1.5864;1.72746;1.81153;1.86816;1.88814
9191;90.211;6.62786;0.;0.357324;0.678594;0.962027;1.21041;1.42494;1.58719;1.71955;1.81405;1.87073;1.89072
9192;164.461;6.18818;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71799;1.82097;1.87283;1.89048
9193;79.4203;13.7988;0.;0.357335;0.678551;0.962284;1.23575;1.46626;1.63749;1.76977;1.86425;1.92093;1.94091
9194;162.131;6.91656;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.7181;1.82256;1.87045;1.8891
9195;84.1684;12.1999;0.;0.357335;0.678553;0.962025;1.22465;1.43447;1.60768;1.73994;1.83444;1.89112;1.9111
9196;164.454;3.13845;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71794;1.82194;1.88761;1.90693
9197;94.1054;15.5833;0.;0.357335;0.678554;0.962055;1.20903;1.4639;1.67749;1.8098;1.90426;1.96097;1.98095
9198;128.296;9.06255;0.;0.357324;0.67859;0.96202;1.20771;1.41556;1.59131;1.7205;1.81086;1.8676;1.88758
9199;173.02;9.11396;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.8147;1.87661;1.88876
9200;103.095;11.5907;0.;0.357335;0.678554;0.962049;1.20768;1.42959;1.59625;1.73006;1.82453;1.88121;1.90119
9201;115.31;9.58567;0.;0.357324;0.678594;0.962021;1.20771;1.41644;1.59457;1.71743;1.81189;1.86858;1.88856
9202;108.147;2.77176;-0.0000000000000000277556;0.357271;0.678559;0.962025;1.20752;1.42816;1.64023;1.7757;1.87014;1.92683;1.94676
9203;152.014;9.14313;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58563;1.72067;1.81869;1.86819;1.88816
9204;126.179;17.2279;0.;0.357324;0.67857;0.962039;1.20771;1.41568;1.61623;1.83933;1.93384;1.99055;2.01053
9205;16.147;16.8205;0.;0.487987;0.93272;1.21632;1.46197;1.66986;1.83994;1.97223;2.06671;2.12339;2.14337
9206;123.264;12.8704;0.;0.357335;0.678554;0.962046;1.20772;1.41555;1.60086;1.73673;1.83374;1.8904;1.91038
9207;26.5107;15.6164;-0.0000000000000000138778;0.41365;0.818479;1.11405;1.35968;1.56757;1.73765;1.86994;1.96442;2.0211;2.04108
9208;62.5265;10.3185;0.;0.357334;0.678584;0.974456;1.21136;1.4194;1.58947;1.72176;1.81624;1.87292;1.8929
9209;142.226;5.34716;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58578;1.72843;1.82028;1.87563;1.89564
9210;38.5637;2.34937;0.;0.359124;0.756733;1.09467;1.34062;1.54848;1.71856;1.85085;1.94533;2.00201;2.02199
9211;48.0125;2.49345;0.;0.357027;0.701731;1.06741;1.32141;1.52912;1.6992;1.83149;1.92597;1.98265;2.00264
9212;170.328;9.53484;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81646;1.87371;1.88886
9213;23.2652;15.1925;0.;0.419299;0.805866;1.09404;1.33966;1.54755;1.71763;1.84991;1.9444;2.00108;2.02106
9214;116.254;3.85001;0.0000000000000000138778;0.357271;0.678559;0.962026;1.20767;1.41671;1.61035;1.74593;1.8403;1.89699;1.91692
9215;27.8428;6.62972;-0.0000000000000000138778;0.360326;0.687959;0.964237;1.20999;1.41788;1.58796;1.72024;1.81473;1.87141;1.89139
9216;113.797;8.89591;0.;0.357324;0.678594;0.962021;1.2077;1.41694;1.59321;1.71586;1.81034;1.86702;1.88701
9217;69.1786;12.1338;0.;0.357328;0.678562;0.972684;1.22421;1.43949;1.60949;1.74178;1.83628;1.89295;1.91294
9218;162.01;2.93961;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71806;1.82546;1.8909;1.91068
9219;96.1473;15.0854;0.;0.357335;0.678554;0.962052;1.20821;1.45248;1.66018;1.79266;1.88714;1.94381;1.9638
9220;185.276;14.2275;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.8124;1.87321;1.8857
9221;15.65;2.30843;0.;0.465926;0.83434;1.1175;1.36314;1.57103;1.74111;1.8734;1.96788;2.02456;2.04454
9222;67.5452;14.5933;0.;0.357334;0.678568;0.989988;1.2724;1.49455;1.66457;1.79686;1.89134;1.94802;1.968
9223;54.5766;6.3891;0.0000000000000000138778;0.357339;0.678654;0.976441;1.21194;1.4197;1.58979;1.72208;1.81656;1.87324;1.89322
9224;77.9506;3.15232;0.0000000000000000277556;0.357271;0.67853;0.963084;1.24873;1.47681;1.64679;1.77908;1.87357;1.93027;1.95019
9225;186.101;16.6647;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71793;1.81245;1.86825;1.89501
9226;91.0991;8.54726;0.;0.357323;0.678574;0.962047;1.21027;1.42057;1.58255;1.71485;1.80936;1.86604;1.88602
9227;142.988;5.56647;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58573;1.72768;1.81931;1.8743;1.89432
9228;55.2162;12.6401;0.;0.357312;0.681097;0.983109;1.24298;1.45109;1.62116;1.75345;1.84793;1.90461;1.92459
9229;130.341;16.49;0.;0.357324;0.67857;0.962039;1.2077;1.41562;1.59005;1.78335;1.89712;1.95381;1.97378
9230;20.2826;7.48427;0.;0.366471;0.676207;0.958207;1.2039;1.41179;1.58187;1.71416;1.80864;1.86532;1.8853
9231;54.2513;2.26441;0.;0.357179;0.685761;1.05834;1.33538;1.54297;1.71306;1.84535;1.93983;1.99651;2.0165
9232;72.3738;3.34161;0.;0.357276;0.678453;0.96716;1.2586;1.47295;1.64294;1.77522;1.86972;1.92642;1.94635
9233;170.508;7.13632;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71792;1.81675;1.87541;1.88887
9234;135.376;13.2594;0.;0.357335;0.678553;0.962021;1.20769;1.41558;1.58603;1.73114;1.83404;1.89087;1.91084
9235;149.834;10.9642;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58567;1.7221;1.81698;1.87269;1.89266
9236;51.8627;7.50581;0.;0.357337;0.679506;0.969703;1.20484;1.41277;1.58285;1.71514;1.80963;1.8663;1.88629
9237;126.522;10.9464;0.;0.357335;0.678554;0.962046;1.20772;1.41555;1.59451;1.72239;1.81756;1.87422;1.8942
9238;58.3663;14.5206;0.;0.35732;0.679284;1.00294;1.28874;1.49749;1.66756;1.79984;1.89433;1.951;1.97099
9239;147.923;10.7584;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58564;1.72436;1.81581;1.87204;1.89201
9240;79.4056;11.5925;0.;0.357335;0.678569;0.962304;1.22325;1.42999;1.60073;1.733;1.8275;1.88417;1.90416
9241;160.477;6.69705;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71825;1.82318;1.87039;1.88934
9242;177.202;6.83249;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81343;1.87983;1.89087
9243;104.699;12.3772;0.;0.357335;0.678554;0.962049;1.2077;1.43053;1.60247;1.73812;1.83258;1.88926;1.90924
9244;147.457;15.016;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.72807;1.84147;1.90598;1.9259
9245;79.4765;14.8867;0.;0.357335;0.678573;0.962182;1.24679;1.49489;1.66609;1.79836;1.89286;1.94954;1.96952
9246;40.791;14.5982;-0.0000000000000000416334;0.357081;0.725279;1.05426;1.30223;1.51008;1.68016;1.81244;1.90693;1.96361;1.98359
9247;180.159;2.70016;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.8127;1.8795;1.90261
9248;32.8593;12.5477;-0.0000000000000000416334;0.363791;0.701412;1.00095;1.2466;1.45448;1.62456;1.75685;1.85133;1.90801;1.92799
9249;47.6478;9.94654;0.;0.35732;0.685946;0.965082;1.20898;1.41687;1.58695;1.71924;1.81372;1.8704;1.89038
9250;41.4348;16.0457;0.;0.357196;0.755067;1.12357;1.37064;1.57851;1.74859;1.88087;1.97536;2.03204;2.05202
9251;51.6187;17.3372;0.;0.357498;0.670224;1.18008;1.46402;1.6721;1.84218;1.97446;2.06895;2.12563;2.14561
9252;168.359;11.9787;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71796;1.81694;1.87272;1.89428
9253;102.134;17.3436;0.;0.357323;0.678574;0.962059;1.20756;1.49305;1.75605;1.88773;1.98223;2.03894;2.05892
9254;25.0869;17.781;-0.0000000000000000416334;0.431249;1.06959;1.34335;1.58917;1.79706;1.96714;2.09942;2.19391;2.25059;2.27057
9255;104.532;8.62532;0.;0.357324;0.678594;0.962019;1.20771;1.42411;1.58525;1.71526;1.80979;1.86648;1.88646
9256;67.2704;16.8624;0.;0.357325;0.678714;1.00809;1.39042;1.60259;1.77274;1.90502;1.99951;2.05618;2.07617
9257;32.8654;11.8495;0.0000000000000000416334;0.362366;0.694914;0.987085;1.23279;1.44067;1.61075;1.74303;1.83752;1.8942;1.91418
9258;176.382;4.38878;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.8135;1.87959;1.89565
9259;130.029;14.2458;0.;0.357335;0.678554;0.962046;1.20772;1.41557;1.59223;1.74081;1.84879;1.9054;1.92539
9260;72.7941;5.57624;0.;0.357324;0.678572;0.963324;1.2263;1.42712;1.5972;1.72951;1.82399;1.88068;1.90066
9261;86.5975;13.5677;0.;0.357335;0.678554;0.962039;1.22789;1.45115;1.62969;1.76191;1.85642;1.91309;1.93308
9262;104.693;4.72682;0.;0.357324;0.678594;0.962048;1.20768;1.42604;1.60548;1.73568;1.83022;1.88691;1.90689
9263;121.729;4.12354;-0.0000000000000000138778;0.357271;0.678559;0.962026;1.20768;1.41567;1.60089;1.74064;1.83438;1.89109;1.91102
9264;108.098;15.5368;0.;0.357323;0.678574;0.962022;1.20773;1.43621;1.65072;1.79611;1.89055;1.94723;1.96722
9265;57.6551;10.9396;0.;0.357324;0.679177;0.975405;1.21729;1.4254;1.59547;1.72776;1.82224;1.87892;1.89891
9266;22.921;14.7365;0.;0.411408;0.785446;1.07336;1.31898;1.52687;1.69695;1.82924;1.92372;1.9804;2.00038
9267;135.531;11.139;0.;0.357335;0.678553;0.962021;1.20769;1.41558;1.58635;1.72776;1.81781;1.87459;1.89456
9268;95.6803;2.42746;0.0000000000000000138778;0.357271;0.67856;0.961946;1.21093;1.47446;1.6673;1.79944;1.89394;1.95065;1.97057
9269;171.822;3.92449;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71791;1.81528;1.88097;1.89804
9270;102.208;5.64076;0.;0.357324;0.678594;0.96202;1.20772;1.42685;1.59565;1.7262;1.82073;1.87742;1.8974
9271;124.177;11.811;0.;0.357335;0.678554;0.962046;1.20769;1.41555;1.59777;1.72716;1.82359;1.88025;1.90023
9272;168.978;15.9824;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71797;1.81434;1.89145;1.92007
9273;41.9948;3.78286;0.;0.357333;0.706191;1.01738;1.26252;1.47042;1.6405;1.77278;1.86727;1.92395;1.94393
9274;89.4372;4.80141;0.;0.357324;0.678594;0.961997;1.21243;1.43893;1.60519;1.73753;1.83204;1.88874;1.90866
9275;61.4829;3.01682;-0.0000000000000000138778;0.35728;0.678699;0.99897;1.28269;1.49083;1.6609;1.7932;1.88769;1.94437;1.96435
9276;13.705;8.58476;0.;0.364133;0.673756;0.957198;1.20286;1.41075;1.58083;1.71311;1.8076;1.86427;1.88426
9277;130.491;8.1013;0.;0.357324;0.67859;0.962021;1.20771;1.41558;1.58917;1.72323;1.81045;1.86717;1.88714
9278;136.698;5.01889;0.;0.357324;0.67859;0.962021;1.20771;1.41556;1.58646;1.73242;1.8221;1.87858;1.89858
9279;50.8229;10.3335;0.;0.357317;0.6831;0.968313;1.21196;1.41984;1.58992;1.72221;1.81669;1.87337;1.89335
9280;155.533;14.4065;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58567;1.71733;1.82448;1.89362;1.91371
9281;92.7784;10.2495;0.;0.357335;0.678554;0.962044;1.21001;1.4228;1.58819;1.7205;1.81499;1.87167;1.89165
9282;180.698;16.4815;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71794;1.8121;1.87552;1.90995
9283;40.4609;15.9211;0.;0.356749;0.752559;1.11722;1.36388;1.57176;1.74183;1.87412;1.9686;2.02528;2.04527
9284;123.469;10.6749;0.;0.357335;0.678554;0.962046;1.20768;1.41556;1.59699;1.72142;1.81626;1.87294;1.89292
9285;137.135;2.34003;0.;0.357324;0.67859;0.962019;1.2077;1.41554;1.58717;1.75355;1.86463;1.92125;1.94117
9286;60.0086;8.80684;0.0000000000000000138778;0.357332;0.678537;0.971904;1.20481;1.41196;1.58208;1.71436;1.80884;1.86552;1.88551
9287;57.2919;13.1912;0.;0.357326;0.679744;0.988373;1.25358;1.46204;1.6321;1.76439;1.85888;1.91555;1.93554
9288;95.7245;4.86358;0.;0.357324;0.678594;0.962042;1.20854;1.43619;1.60346;1.73559;1.83008;1.88676;1.90674
9289;92.0457;11.7629;0.;0.357335;0.678553;0.962018;1.21186;1.42674;1.60099;1.73325;1.82775;1.88442;1.90441
9290;15.1952;5.38387;0.0000000000000000277556;0.383147;0.699515;0.982806;1.22847;1.43636;1.60644;1.73872;1.83321;1.88989;1.90987
9291;140.956;5.47351;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58584;1.72923;1.81934;1.87504;1.89503
9292;83.4296;10.7881;0.;0.357335;0.678556;0.962057;1.22051;1.4216;1.5924;1.72467;1.81917;1.87585;1.89584
9293;70.6131;6.91729;0.;0.357324;0.678571;0.963998;1.21657;1.41562;1.58576;1.71804;1.81254;1.86923;1.88921
9294;10.9159;3.06359;0.;0.442469;0.775709;1.05902;1.30467;1.51257;1.68264;1.81493;1.90941;1.96609;1.98608
9295;123.044;15.6176;0.;0.357335;0.678554;0.962046;1.20769;1.41551;1.61536;1.78329;1.88006;1.93674;1.95672
9296;189.024;8.39689;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71793;1.81242;1.87705;1.9087
9297;21.3374;13.9625;0.;0.400531;0.758242;1.04457;1.2902;1.49808;1.66816;1.80045;1.89493;1.95161;1.97159
9298;42.7771;15.8178;0.;0.35725;0.747638;1.1077;1.35632;1.56418;1.73426;1.86654;1.96103;2.01771;2.03769
9299;68.8995;5.90404;0.;0.357324;0.678587;0.965737;1.2221;1.42368;1.59385;1.72615;1.82063;1.87731;1.8973
9300;68.7484;15.4601;0.;0.357325;0.678598;0.989001;1.2959;1.52426;1.69429;1.82657;1.92107;1.97775;1.99773
9301;51.1911;15.5037;0.;0.357342;0.692333;1.04613;1.33274;1.54061;1.71068;1.84297;1.93745;1.99413;2.01411
9302;62.0441;9.31406;0.;0.357335;0.678561;0.972224;1.20649;1.41347;1.58357;1.71587;1.81035;1.86704;1.88702
9303;170.519;3.39749;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58565;1.71789;1.81611;1.88339;1.902
9304;112.098;5.75756;0.;0.357324;0.67859;0.962019;1.20768;1.41772;1.59935;1.72447;1.81899;1.87568;1.89566
9305;76.2789;3.50646;0.;0.357271;0.678496;0.963525;1.24679;1.46608;1.63601;1.76831;1.8628;1.9195;1.93942
9306;177.485;11.569;0.;0.357324;0.67859;0.962049;1.20772;1.41559;1.58566;1.71795;1.81223;1.87825;1.89082
9307;109.397;7.45833;0.;0.357324;0.678594;0.962021;1.20772;1.41937;1.59099;1.71629;1.81082;1.86751;1.88749
9308;140.15;15.2457;0.;0.357324;0.67859;0.962049;1.20772;1.41557;1.58541;1.73857;1.85721;1.91472;1.93469
9309;59.593;8.54449;0.0000000000000000277556;0.357331;0.678509;0.971802;1.20443;1.41159;1.5817;1.71398;1.80847;1.86515;1.88513
9310;126.236;14.0842;0.;0.357335;0.678554;0.962046;1.20772;1.41557;1.60103;1.74727;1.84824;1.90491;1.92489
