exp_number;crackX;crackY;sensor0;sensor1;sensor2;sensor3;sensor4;sensor5;sensor6;sensor7;sensor8;sensor9;sensor10
8419;20.8468;3.99823;0.;0.194079;0.36685;0.508245;0.631075;0.735022;0.820061;0.886204;0.933446;0.961785;0.971777
8420;18.7774;8.98483;0.;0.183348;0.337268;0.478779;0.601608;0.705554;0.790593;0.856737;0.903978;0.932318;0.942309
8421;85.8481;14.1147;0.;0.178667;0.339277;0.481024;0.616533;0.731963;0.820897;0.887015;0.934265;0.962604;0.972596
8422;102.333;14.6199;0.;0.178667;0.339277;0.481025;0.603838;0.722277;0.820942;0.888351;0.935585;0.963924;0.973916
8423;146.251;16.1422;0.;0.178662;0.339295;0.481024;0.603861;0.707787;0.792845;0.867305;0.932609;0.963239;0.973214
8424;70.9835;11.2276;0.;0.178667;0.339286;0.483735;0.608621;0.71374;0.798759;0.8649;0.91215;0.94049;0.950481
8425;41.3172;16.5434;0.;0.178329;0.385347;0.578891;0.701986;0.805931;0.890969;0.957113;1.00435;1.03269;1.04269
8426;32.9476;9.78944;0.0000000000000000138778;0.179622;0.342617;0.481139;0.603978;0.707924;0.792963;0.859107;0.906348;0.934688;0.944679
8427;149.82;17.2368;0.;0.178662;0.339295;0.481024;0.603861;0.707785;0.792859;0.858264;0.943377;0.975997;0.985996
8428;64.2302;8.02834;0.;0.178668;0.339279;0.484786;0.603453;0.705884;0.790948;0.857098;0.904339;0.932682;0.942673
8429;98.2272;7.59045;0.;0.178662;0.339297;0.481027;0.603922;0.713092;0.792015;0.857893;0.90515;0.933493;0.943484
8430;46.5591;12.0995;0.;0.178655;0.347913;0.491769;0.617556;0.72147;0.806509;0.872652;0.919894;0.948234;0.958225
8431;38.2468;6.91455;0.;0.17849;0.345225;0.481465;0.603918;0.707871;0.79291;0.859053;0.906295;0.934635;0.944626
8432;136.005;5.8176;0.;0.178662;0.339295;0.48101;0.603856;0.707778;0.793295;0.865231;0.908506;0.936775;0.946769
8433;164.951;12.2217;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.85894;0.910356;0.937003;0.947915
8434;112.077;11.8151;0.;0.178667;0.339277;0.481024;0.603844;0.709486;0.797759;0.865439;0.91269;0.941026;0.951018
8435;17.9218;3.18988;0.;0.207677;0.384062;0.525747;0.648578;0.752521;0.837559;0.903703;0.950945;0.979284;0.989276
8436;107.53;2.45633;0.;0.178635;0.33928;0.481012;0.603739;0.716039;0.826134;0.894392;0.941602;0.969947;0.979908
8437;69.2963;13.0302;0.;0.178667;0.339276;0.487687;0.617218;0.727471;0.812477;0.878618;0.925868;0.954207;0.964199
8438;148.211;4.92243;0.;0.178662;0.339295;0.481024;0.603861;0.707785;0.792817;0.861697;0.912122;0.938725;0.948732
8439;13.243;11.4486;-0.0000000000000000208167;0.186423;0.349687;0.491425;0.614249;0.718195;0.803234;0.869378;0.916619;0.944959;0.95495
8440;47.4434;12.4837;0.;0.178655;0.348107;0.493975;0.621022;0.724932;0.80997;0.876113;0.923355;0.951695;0.961686
8441;164.536;8.01464;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858995;0.910761;0.935111;0.94405
8442;96.8336;14.5222;0.;0.178667;0.339277;0.481026;0.604181;0.722782;0.822512;0.888838;0.936074;0.964413;0.974405
8443;151.961;11.4767;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792826;0.860013;0.909412;0.937321;0.947296
8444;109.441;3.5345;-0.00000000000000000693889;0.178635;0.33928;0.481013;0.603797;0.711338;0.810771;0.877149;0.924394;0.952746;0.962707
8445;111.666;16.0213;0.;0.178662;0.339287;0.481023;0.603864;0.70955;0.822372;0.903998;0.951237;0.979576;0.989567
8446;185.776;4.29345;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858968;0.906214;0.938155;0.95004
8447;94.4501;2.11219;-0.00000000000000000693889;0.178635;0.33928;0.480929;0.606772;0.746891;0.84515;0.911171;0.95842;0.986772;0.996732
8448;81.5641;4.73688;0.;0.178662;0.339294;0.481029;0.612009;0.71938;0.803803;0.869959;0.917209;0.945553;0.955544
8449;186.434;13.1013;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858964;0.906219;0.936952;0.942714
8450;162.293;6.49188;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792826;0.859048;0.911212;0.935664;0.944948
8451;109.757;4.51009;0.;0.178662;0.339295;0.481009;0.603829;0.710158;0.80418;0.868793;0.916065;0.944418;0.954378
8452;112.696;14.218;0.;0.178667;0.339277;0.481024;0.603846;0.709435;0.805075;0.881347;0.928588;0.956926;0.966918
8453;95.3741;13.6053;0.;0.178667;0.339277;0.481017;0.604576;0.718942;0.813388;0.879614;0.926859;0.955198;0.96519
8454;174.855;16.7155;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.85898;0.905274;0.941068;0.961042
8455;113.923;12.3436;0.;0.178667;0.339277;0.481019;0.603849;0.708672;0.799012;0.867863;0.915136;0.943474;0.953466
8456;106.854;9.76779;0.;0.178662;0.339297;0.48101;0.603853;0.711592;0.793798;0.858998;0.906244;0.934588;0.944579
8457;64.1896;5.14088;0.;0.178665;0.339264;0.486645;0.614349;0.716963;0.80203;0.86818;0.915421;0.943764;0.953755
8458;38.3369;13.6002;0.;0.179169;0.356424;0.512346;0.635669;0.739601;0.824639;0.890783;0.938025;0.966364;0.976356
8459;49.3191;9.11762;0.;0.178667;0.341318;0.482285;0.602337;0.706285;0.791324;0.857467;0.904709;0.933049;0.94304
8460;20.6651;15.7763;0.0000000000000000138778;0.218712;0.422277;0.564632;0.687455;0.791398;0.876437;0.942581;0.989823;1.01816;1.02815
8461;122.627;12.5196;0.;0.178667;0.339277;0.481023;0.603847;0.707777;0.800165;0.8669;0.915104;0.943433;0.953425
8462;118.854;10.436;0.;0.178667;0.339277;0.481023;0.603846;0.707872;0.798599;0.860325;0.907626;0.935964;0.945955
8463;181.152;15.5771;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858973;0.906047;0.937214;0.950645
8464;89.4691;14.1476;0.;0.178667;0.339286;0.481019;0.610782;0.726664;0.820342;0.886458;0.933699;0.962038;0.972029
8465;119.359;5.06408;0.;0.178662;0.339295;0.48101;0.603857;0.707913;0.800091;0.865104;0.91204;0.940392;0.950382
8466;126.876;9.38765;0.;0.178662;0.339295;0.48101;0.603854;0.707784;0.796423;0.85977;0.905735;0.934087;0.944078
8467;90.5559;11.5942;0.;0.178667;0.339277;0.481024;0.606771;0.712836;0.799688;0.865818;0.913067;0.941406;0.951398
8468;175.805;13.3158;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858984;0.905784;0.937871;0.948151
8469;34.8806;5.393;0.;0.178644;0.350922;0.489965;0.612726;0.716676;0.801715;0.867858;0.9151;0.943439;0.953431
8470;159.897;14.412;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792831;0.858817;0.912042;0.94529;0.955678
8471;52.5721;17.0181;0.;0.17872;0.337535;0.560358;0.714465;0.818472;0.903511;0.969654;1.0169;1.04524;1.05523
8472;56.8203;5.80094;0.;0.178669;0.339257;0.489621;0.609122;0.712856;0.797912;0.864055;0.911297;0.939636;0.949628
8473;63.2938;5.62745;0.;0.178668;0.33926;0.486448;0.610995;0.713641;0.798709;0.864858;0.912099;0.940443;0.950434
8474;89.7393;4.29548;0.;0.178662;0.339297;0.480991;0.606535;0.722683;0.806684;0.872839;0.92009;0.948442;0.958402
8475;172.848;16.0022;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79283;0.858985;0.905165;0.940697;0.95811
8476;140.662;9.44894;0.;0.178662;0.339295;0.481024;0.603861;0.707786;0.792885;0.864548;0.906052;0.934236;0.944226
8477;122.073;9.85694;0.;0.178662;0.339297;0.48101;0.603855;0.707793;0.798271;0.859294;0.906388;0.934733;0.944724
8478;112.723;15.9187;0.;0.178662;0.339287;0.481023;0.603859;0.70862;0.818071;0.901726;0.948968;0.977306;0.987297
8479;147.754;3.0826;0.;0.178662;0.339295;0.481024;0.603861;0.707786;0.792798;0.862949;0.919794;0.948218;0.958198
8480;85.2758;10.4514;0.;0.178667;0.339276;0.481014;0.609129;0.709769;0.794866;0.861003;0.908254;0.936597;0.946588
8481;122.041;4.76695;0.;0.178662;0.339295;0.48101;0.603853;0.70783;0.79916;0.866629;0.913289;0.941646;0.951637
8482;69.0724;7.1441;0.;0.178667;0.339292;0.482525;0.607052;0.707216;0.792292;0.858442;0.905683;0.934027;0.944018
8483;56.4156;10.5351;0.;0.178663;0.339691;0.486663;0.606737;0.710721;0.795758;0.861902;0.909143;0.937483;0.947474
8484;69.5423;7.03391;0.;0.178662;0.339285;0.482369;0.60755;0.707498;0.79257;0.858708;0.905959;0.934302;0.944293
8485;152.23;11.4937;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792826;0.859907;0.909509;0.937341;0.947319
8486;165.858;9.69336;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858966;0.910379;0.935243;0.944492
8487;64.765;8.82838;0.;0.178668;0.33928;0.485007;0.603391;0.706052;0.79111;0.85726;0.904501;0.932844;0.942835
8488;41.3567;16.4389;0.;0.178344;0.383413;0.574949;0.698124;0.80207;0.887108;0.953252;1.00049;1.02883;1.03882
8489;63.6263;8.17253;0.;0.178668;0.339276;0.485053;0.603146;0.705813;0.790874;0.857024;0.904265;0.932609;0.9426
8490;99.9332;16.0415;0.;0.178662;0.339287;0.481027;0.603713;0.731302;0.843782;0.910253;0.95748;0.985838;0.995825
8491;185.768;6.93817;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858962;0.906224;0.939063;0.949844
8492;21.8045;17.2316;-0.0000000000000000138778;0.249043;0.486416;0.627618;0.750468;0.854411;0.93945;1.00559;1.05284;1.08117;1.09117
8493;154.307;9.28409;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792824;0.859684;0.910413;0.934216;0.944189
8494;43.0521;17.5763;0.;0.178714;0.405624;0.635228;0.756565;0.860544;0.945582;1.01173;1.05897;1.08731;1.0973
8495;111.037;13.6932;0.;0.178667;0.339277;0.481024;0.603845;0.710894;0.803682;0.877268;0.924473;0.952811;0.962802
8496;23.7832;15.0664;0.;0.208014;0.399325;0.543763;0.66657;0.770516;0.855555;0.921699;0.96894;0.99728;1.00727
8497;123.282;2.44156;-0.00000000000000000693889;0.178635;0.33928;0.481013;0.60384;0.707765;0.805082;0.888194;0.935886;0.964221;0.974182
8498;161.323;14.2843;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792836;0.858859;0.911765;0.944137;0.954757
8499;31.2023;2.08943;0.;0.188282;0.411182;0.566485;0.689108;0.79305;0.878089;0.944232;0.991474;1.01981;1.02981
8500;96.7659;16.1968;0.;0.178662;0.339287;0.481021;0.603564;0.734045;0.848972;0.915192;0.962421;0.990779;1.00077
8501;128.394;13.0249;0.;0.178667;0.339277;0.481023;0.603861;0.707784;0.797121;0.866278;0.916985;0.945299;0.955291
8502;184.398;14.4637;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858965;0.906173;0.93679;0.944141
8503;162.604;3.01445;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792825;0.859006;0.912225;0.944879;0.954722
8504;49.1134;17.9892;0.;0.178906;0.303718;0.696191;0.797996;0.902111;0.987149;1.05329;1.10053;1.12887;1.13887
8505;30.038;10.2074;0.;0.181131;0.341816;0.48261;0.605442;0.709385;0.794424;0.860568;0.90781;0.936149;0.94614
8506;69.2981;6.87853;0.;0.178669;0.339283;0.482442;0.607812;0.707918;0.792991;0.85913;0.90638;0.934724;0.944715
8507;54.9657;16.8709;0.;0.178692;0.337943;0.53803;0.706401;0.810401;0.89544;0.961584;1.00883;1.03717;1.04716
8508;136.974;3.83;0.;0.178662;0.339295;0.48101;0.603855;0.707774;0.793287;0.868677;0.916814;0.945098;0.95507
8509;56.9209;6.852;0.;0.178674;0.3392;0.487151;0.604334;0.708047;0.793104;0.859247;0.906489;0.934828;0.94482
8510;107.186;6.41879;0.;0.178662;0.339297;0.48101;0.603849;0.710568;0.796502;0.860166;0.907448;0.935791;0.945782
8511;56.501;4.98085;0.00000000000000000693889;0.178638;0.33942;0.4929;0.615065;0.718854;0.803907;0.87005;0.917292;0.945631;0.955623
8512;79.5413;4.76117;0.;0.178662;0.339286;0.481077;0.613465;0.719106;0.803779;0.869933;0.917184;0.945527;0.955518
8513;86.4064;7.98614;0.;0.178662;0.339286;0.481022;0.606882;0.708412;0.791248;0.857417;0.904667;0.93301;0.943001
8514;59.8175;3.54946;0.;0.178631;0.339438;0.497974;0.631873;0.735668;0.820721;0.886864;0.934106;0.962445;0.972437
8515;140.358;6.50626;0.;0.178662;0.339295;0.481024;0.603843;0.707783;0.792942;0.864419;0.907307;0.935192;0.945188
8516;121.208;10.3;0.;0.178667;0.339277;0.481023;0.603858;0.707799;0.798656;0.859988;0.907271;0.935609;0.9456
8517;88.8801;3.1313;-0.0000000000000000138778;0.178635;0.339278;0.480942;0.609241;0.734551;0.821014;0.887132;0.934383;0.962735;0.972696
8518;124.216;3.36872;0.00000000000000000693889;0.178635;0.33928;0.481013;0.603832;0.707764;0.80018;0.875859;0.922955;0.951306;0.961267
8519;136.434;17.4005;0.;0.178667;0.339277;0.481011;0.603844;0.707807;0.791729;0.88601;0.962842;0.991232;1.00122
8520;94.0215;8.58235;0.;0.178662;0.339297;0.481015;0.60436;0.711608;0.791356;0.85748;0.904733;0.933076;0.943067
8521;96.3273;2.54942;0.00000000000000000693889;0.178635;0.33928;0.480965;0.605074;0.734045;0.830215;0.896315;0.943559;0.971911;0.981871
8522;45.1933;16.8473;0.;0.17873;0.380509;0.58899;0.71229;0.816251;0.90129;0.967433;1.01468;1.04301;1.05301
8523;71.7927;5.78521;0.;0.178662;0.339288;0.481849;0.61223;0.712392;0.797443;0.863594;0.910835;0.939178;0.949169
8524;48.3035;6.62962;0.0000000000000000208167;0.17867;0.340942;0.485643;0.604921;0.708905;0.793944;0.860088;0.90733;0.935669;0.945661
8525;79.1937;4.80946;0.;0.178662;0.339285;0.481087;0.613561;0.718727;0.803429;0.869583;0.916833;0.945177;0.955168
8526;110.614;12.0436;0.;0.178667;0.339277;0.481023;0.603854;0.710478;0.79811;0.866678;0.913904;0.942243;0.952234
8527;138.767;6.69777;0.;0.178662;0.339295;0.48101;0.603854;0.707793;0.793018;0.864606;0.906823;0.934897;0.944891
8528;106.691;11.2628;0.;0.178667;0.339277;0.481024;0.603842;0.712833;0.796387;0.863414;0.91065;0.938989;0.948981
8529;20.3307;12.6222;-0.00000000000000000693889;0.192564;0.3603;0.502912;0.625727;0.729671;0.814709;0.880853;0.928095;0.956434;0.966426
8530;57.7985;2.14243;0.;0.178606;0.340556;0.523181;0.672282;0.776273;0.861312;0.927455;0.974697;1.00304;1.01303
8531;14.125;4.29201;0.;0.20063;0.363076;0.50476;0.627595;0.731538;0.816577;0.88272;0.929962;0.958302;0.968293
8532;180.821;4.50993;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858966;0.906363;0.939232;0.948021
8533;152.58;16.3745;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792838;0.858455;0.922009;0.962114;0.972101
8534;189.971;3.77622;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.906183;0.937621;0.954073
8535;114.029;17.4072;0.;0.178662;0.339287;0.481023;0.603884;0.70498;0.843165;0.935826;0.983122;1.01148;1.02147
8536;144.474;6.20147;0.;0.178662;0.339295;0.481024;0.603861;0.707793;0.792843;0.863201;0.908593;0.935664;0.945675
8537;97.0032;17.6289;0.;0.178662;0.339287;0.481045;0.602335;0.759608;0.89577;0.96195;1.00919;1.03755;1.04754
8538;96.3135;13.7533;0.;0.178667;0.339277;0.481023;0.604294;0.719478;0.814513;0.880817;0.928054;0.956393;0.966385
8539;88.5415;6.51032;0.;0.178662;0.339295;0.481018;0.60584;0.712141;0.793973;0.860156;0.907397;0.93574;0.945731
8540;180.031;5.97697;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858965;0.906437;0.939824;0.946611
8541;102.368;9.62405;0.;0.178667;0.339277;0.481025;0.603853;0.71305;0.792869;0.858719;0.905973;0.934316;0.944307
8542;97.9492;4.16446;0.;0.178662;0.339297;0.481019;0.604121;0.719539;0.806921;0.872906;0.920161;0.948513;0.958474
8543;115.781;16.8503;0.;0.178662;0.339287;0.481023;0.60387;0.70683;0.822097;0.917946;0.965216;0.993573;1.00356
8544;178.593;17.4631;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858976;0.905896;0.940493;0.964117
8545;58.0506;9.7737;0.;0.178668;0.339394;0.486323;0.603961;0.70786;0.7929;0.859043;0.906285;0.934625;0.944616
8546;95.8256;4.56326;0.;0.178662;0.339297;0.481012;0.604308;0.719225;0.803851;0.86992;0.917164;0.945507;0.955498
8547;115.799;14.5474;0.;0.178667;0.339277;0.481023;0.603863;0.708046;0.805208;0.883512;0.930838;0.959173;0.969164
8548;37.4237;16.8509;0.;0.177607;0.393636;0.594686;0.717558;0.821506;0.906545;0.972688;1.01993;1.04827;1.05826
8549;82.9572;7.18499;0.;0.178662;0.339286;0.481006;0.608259;0.708429;0.792251;0.858408;0.905658;0.934002;0.943993
8550;41.352;4.23177;0.;0.178667;0.351473;0.50225;0.624618;0.728574;0.813613;0.879756;0.926998;0.955337;0.965329
8551;116.118;9.98246;0.;0.178662;0.339297;0.48101;0.603855;0.708104;0.797676;0.859403;0.906645;0.934988;0.944979
8552;164.359;14.4793;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858939;0.91081;0.943271;0.954644
8553;187.635;5.52157;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858972;0.906203;0.938239;0.95174
8554;140.199;12.8929;0.;0.178662;0.339295;0.481024;0.603861;0.707787;0.792764;0.865683;0.914151;0.942959;0.952941
8555;60.776;4.31174;0.0000000000000000138778;0.178636;0.339305;0.492333;0.621586;0.725117;0.810164;0.876308;0.92355;0.951889;0.96188
8556;161.211;10.6516;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858945;0.911755;0.935409;0.9455
8557;98.4137;17.2412;0.;0.178662;0.339287;0.481031;0.603202;0.745775;0.876913;0.943069;0.990303;1.01866;1.02865
8558;151.602;14.3908;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.79284;0.859639;0.913289;0.947896;0.95786
8559;77.2425;7.75051;0.;0.178662;0.339288;0.48104;0.608968;0.706496;0.791343;0.857498;0.904739;0.933082;0.943073
8560;66.5637;15.1857;0.;0.178665;0.339293;0.49968;0.648309;0.75761;0.842628;0.908771;0.956013;0.984353;0.994344
8561;49.4055;2.67933;0.;0.178543;0.347355;0.526513;0.654015;0.757885;0.842924;0.909067;0.956309;0.984649;0.99464
8562;81.6023;14.1078;0.;0.178667;0.339276;0.481029;0.619141;0.735651;0.821844;0.887972;0.935222;0.963561;0.973553
8563;108.47;13.2614;0.;0.178667;0.339277;0.481023;0.603841;0.713508;0.803583;0.87441;0.921627;0.949966;0.959957
8564;126.296;4.6887;0.;0.178662;0.339295;0.48101;0.603854;0.707776;0.796751;0.867288;0.913287;0.941655;0.951646
8565;188.745;15.3199;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858965;0.906233;0.933069;0.937805
8566;30.5517;5.34768;0.;0.179568;0.351504;0.490264;0.613127;0.717072;0.80211;0.868254;0.915496;0.943835;0.953827
8567;68.0702;16.4879;0.;0.178662;0.339335;0.499317;0.678105;0.788024;0.873073;0.939215;0.986452;1.01481;1.0248
8568;128.211;16.8881;0.;0.178662;0.339285;0.48102;0.603853;0.707828;0.800408;0.906741;0.957276;0.985629;0.995616
8569;168.158;7.44105;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.858971;0.909308;0.936618;0.944202
8570;150.003;9.38575;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.861129;0.908345;0.934234;0.944228
8571;157.666;3.92549;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792829;0.859332;0.913373;0.941383;0.951272
8572;15.5145;3.29436;0.;0.211057;0.382255;0.523906;0.646734;0.75068;0.835719;0.901862;0.949104;0.977444;0.987435
8573;24.2936;15.1855;0.;0.207852;0.401686;0.546552;0.669358;0.773305;0.858344;0.924487;0.971729;1.00007;1.01006
8574;75.3884;4.60008;0.;0.178662;0.339282;0.481478;0.616924;0.72061;0.805574;0.871729;0.91897;0.947313;0.957304
8575;31.3209;2.60811;0.;0.185075;0.389623;0.539731;0.662448;0.766392;0.851431;0.917574;0.964816;0.993155;1.00315
8576;65.5288;14.9578;0.;0.178667;0.339278;0.500625;0.646009;0.753968;0.838978;0.905121;0.952363;0.980702;0.990694
8577;39.4816;2.74668;-0.00000000000000000693889;0.1791;0.368128;0.532074;0.655053;0.758987;0.844026;0.910169;0.957411;0.985751;0.995742
8578;142.993;6.78832;0.;0.178662;0.339295;0.481024;0.603861;0.707784;0.792868;0.863744;0.907316;0.934734;0.94474
8579;12.2669;7.81505;0.;0.182;0.33717;0.478915;0.601743;0.705689;0.790728;0.856871;0.904113;0.932453;0.942444
8580;168.108;11.9233;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858967;0.908665;0.936325;0.947006
8581;102.605;16.0255;0.;0.178662;0.339287;0.481026;0.603814;0.729628;0.841735;0.908699;0.955943;0.984282;0.994274
8582;64.9609;9.08637;0.;0.178668;0.339286;0.485139;0.603575;0.706372;0.791427;0.857577;0.904818;0.933161;0.943152
8583;168.754;16.4303;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.85899;0.907254;0.949221;0.963038
8584;107.943;16.9324;0.;0.178662;0.339287;0.481024;0.603897;0.719656;0.856744;0.925588;0.972843;1.0012;1.01119
8585;175.07;6.534;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792828;0.858963;0.907066;0.939408;0.945248
8586;49.2967;13.9676;0.;0.17865;0.349287;0.505608;0.638685;0.742597;0.827635;0.893779;0.941021;0.96936;0.979352
8587;137.463;7.85135;0.;0.178662;0.339295;0.48101;0.603855;0.707789;0.7931;0.864278;0.905549;0.933759;0.943751
8588;117.535;12.4438;0.;0.178667;0.339277;0.481023;0.603848;0.707945;0.80005;0.867841;0.915283;0.943617;0.953609
8589;163.197;8.94303;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.859;0.911437;0.934655;0.94411
8590;177.232;16.424;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792827;0.858978;0.905735;0.938714;0.957542
8591;158.337;11.6731;0.;0.178662;0.339295;0.481024;0.603861;0.707795;0.792831;0.858919;0.911499;0.937199;0.94733
8592;115.197;4.89132;0.;0.178662;0.339295;0.48101;0.603849;0.708348;0.801891;0.866044;0.913239;0.941594;0.951554
8593;54.0366;10.7083;0.;0.178662;0.340315;0.485958;0.60764;0.711603;0.79664;0.862784;0.910026;0.938365;0.948357
8594;61.3003;12.7458;0.;0.178666;0.339363;0.492892;0.620841;0.725803;0.810823;0.876966;0.924208;0.952547;0.962539
8595;29.0871;13.148;-0.00000000000000000693889;0.188071;0.358299;0.508186;0.630965;0.734906;0.819945;0.886089;0.93333;0.96167;0.971661
8596;32.0991;5.77518;0.;0.178877;0.349071;0.486889;0.609741;0.713686;0.798725;0.864868;0.91211;0.940449;0.950441
8597;108.12;9.24291;0.;0.178662;0.339297;0.48101;0.603843;0.710681;0.793944;0.858175;0.905437;0.933781;0.943772
